House_Type,Bedrooms,Bathrooms,Hydro,Heat,Water,Parking,Pet_Friendly,Air_Conditioning,Smoking,Laundry,Dishwasher,Fridge,Furnished,Gym,Pool,24_Hour_Security,Bicycle_Parking,Storage_Space,Elevator_in_Building,Personal_Outdoor_Space,Agreement,Region,Size,Rent
House,4,2.0,Yes,Yes,Yes,2,Yes,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,2000.0,535.0
House,5+,2.0,Yes,Yes,Yes,2,Yes,Yes,No,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,2000.0,535.0
Apartment,1,1.0,Yes,Yes,Yes,0,Yes,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,683.0,1075.0
Apartment,1,1.0,No,Yes,Yes,1,Limited,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor East East Walkerville,600.0,995.0
House,5+,2.0,No,No,No,0,No,No,Outdoors only,Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,1500.0,1000.0
Apartment,1,1.0,No,No,Yes,1,Limited,Yes,Outdoors only,Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,775.0,890.0
Apartment,1,1.0,Yes,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Yes,Yes,Balcony,1 Year,Windsor University South Cameron,640.0,1324.0
Apartment,1,1.0,No,Yes,Yes,0,Limited,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor South Central West Walkerville Remington P,683.0,1100.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,620.0,1039.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Riverside,683.0,1449.0
Apartment,1,1.0,No,Yes,Yes,0,Limited,No,No,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,683.0,1400.0
Apartment,1,1.0,No,Yes,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,584.0,1039.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Not Included,1 Year,Windsor Riverside,625.0,1339.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor University South Cameron,555.0,1069.0
Apartment,Bachelor/Studio,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Not Included,1 Year,Windsor Riverside,445.0,1109.0
Apartment,1,1.0,No,Yes,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,600.0,1019.0
Apartment,2,1.0,No,Yes,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,750.0,1139.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,407.0,1099.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,872.0,1295.0
House,3,2.5,No,No,No,3,No,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor Roseland,1500.0,1800.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,695.0,1129.0
Apartment,2,1.0,No,Yes,Yes,0,Limited,No,No,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,870.0,1550.0
Apartment,1,1.0,No,Yes,Yes,1,No,No,Outdoors only,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,600.0,1095.0
Apartment,2,1.0,No,Yes,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,904.0,1179.0
House,3,2.0,No,No,No,2,Yes,Yes,Outdoors only,Laundry (In Unit),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,1500.0,1800.0
Duplex/Triplex,1 + Den,1.0,No,Yes,Yes,1,Limited,Yes,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,500.0,850.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,683.0,1185.0
Apartment,2,2.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Not Included,No,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor City Centre NW Walkerville,940.0,1480.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,815.0,1169.0
Condo,2 + Den,2.0,No,No,No,1,No,Yes,No,Laundry (In Unit),Not Included,Not Included,No,Yes,Not Included,Not Included,Not Included,Yes,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,1062.0,2200.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,620.0,1079.0
Apartment,1,1.0,No,No,No,1,Limited,Yes,No,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor City Centre NW Walkerville,650.0,1070.0
Apartment,1,1.0,No,No,No,1,No,Yes,No,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor City Centre NW Walkerville,650.0,1070.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Yes,Not Included,Yes,Balcony,1 Year,Windsor University South Cameron,500.0,1119.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,857.0,1229.0
Duplex/Triplex,4,1.0,Yes,Yes,Yes,0,Limited,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor Sandwich Ojibway West Malden,1150.0,1750.0
Duplex/Triplex,3,1.0,No,No,Yes,0,Limited,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,1000.0,1550.0
Apartment,2,1.0,No,No,Yes,1,Limited,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor Sandwich Ojibway West Malden,870.0,1150.0
Basement,1 + Den,1.0,Yes,Yes,Yes,0,Limited,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South East Malden,680.0,1200.0
Duplex/Triplex,1 + Den,1.0,No,No,Yes,1,Limited,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,525.0,1200.0
Duplex/Triplex,1,1.0,No,No,Yes,1,Limited,No,No,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,545.0,1100.0
Apartment,2,1.0,No,No,Yes,1,Limited,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor Sandwich Ojibway West Malden,870.0,1150.0
Apartment,Bachelor/Studio,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor University South Cameron,350.0,929.0
Apartment,1,1.0,No,Yes,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Riverside,535.0,1225.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor Riverside,870.0,1799.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor South Central West Walkerville Remington P,870.0,1849.0
Apartment,Bachelor/Studio,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,424.0,979.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Yes,Not Included,Yes,Balcony,1 Year,Windsor University South Cameron,750.0,1259.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Yes,Not Included,Yes,Balcony,1 Year,Windsor University South Cameron,500.0,1099.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,668.0,1129.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Yes,Not Included,Yes,Not Included,1 Year,Windsor City Centre NW Walkerville,683.0,1069.0
Apartment,1,1.0,No,Yes,Yes,0,Limited,No,Outdoors only,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Yes,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,400.0,950.0
Apartment,3,1.0,No,Yes,Yes,0,No,No,No,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor South Central West Walkerville Remington P,1176.0,975.0
Apartment,3,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor South Central West Walkerville Remington P,1454.0,1599.0
Apartment,Bachelor/Studio,1.0,No,Yes,Yes,0,Yes,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor South Central West Walkerville Remington P,400.0,650.0
House,2,1.0,Yes,Yes,Yes,0,No,Yes,No,Laundry (In Building),Yes,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,1000.0,600.0
Apartment,2,2.0,Yes,Yes,Yes,1,Yes,Yes,Outdoors only,Laundry (In Unit),Yes,Yes,No,Yes,Not Included,Yes,Yes,Yes,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,950.0,1620.0
Apartment,3,1.0,Yes,Yes,Yes,3,No,No,No,Laundry (In Unit),Not Included,Not Included,Yes,Not Included,Not Included,Not Included,Not Included,Yes,Not Included,Not Included,1 Year,Windsor University South Cameron,900.0,1200.0
Apartment,Bachelor/Studio,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor East East Walkerville,432.0,1030.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Riverside,683.0,1439.0
Duplex/Triplex,2,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Unit),Yes,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor University South Cameron,900.0,1800.0
Condo,2,2.0,No,No,Yes,1,No,Yes,No,Laundry (In Unit),Yes,Yes,No,Yes,Not Included,Yes,Yes,Yes,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,1100.0,2175.0
Apartment,2,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor South Central West Walkerville Remington P,976.0,1359.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Not Included,No,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor City Centre NW Walkerville,542.0,1210.0
Condo,2,1.0,No,Yes,Yes,3,No,Yes,No,Laundry (In Unit),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Yes,Yes,Not Included,1 Year,Windsor East East Walkerville,1200.0,1950.0
House,2 + Den,1.0,No,No,No,3,Limited,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor South Central West Walkerville Remington P,1200.0,1050.0
Apartment,1,1.0,No,No,Yes,0,No,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Yes,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,700.0,1050.0
House,2 + Den,1.0,Yes,Yes,Yes,1,No,Yes,Outdoors only,Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor City Centre NW Walkerville,900.0,1700.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,508.0,1150.0
House,5+,2.0,No,No,No,0,Limited,Yes,Outdoors only,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South Central West Walkerville Remington P,1800.0,2200.0
Apartment,2,1.0,Yes,Yes,Yes,1,No,No,No,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,1000.0,900.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,Yes,Laundry (In Building),Yes,Yes,No,Yes,Yes,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor South Central West Walkerville Remington P,683.0,1475.0
Apartment,Bachelor/Studio,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor Sandwich Ojibway West Malden,130.0,831.0
Condo,2,2.0,No,No,Yes,1,Yes,Yes,No,Laundry (In Unit),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,1000.0,1680.0
Apartment,2,1.0,No,Yes,Yes,1,Limited,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor University South Cameron,720.0,1195.0
Apartment,1,1.0,Yes,Yes,Yes,0,Yes,No,Outdoors only,Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor South Central West Walkerville Remington P,683.0,1150.0
Apartment,1,1.0,No,Yes,Yes,1,Limited,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor University South Cameron,600.0,995.0
Apartment,2,1.0,Yes,Yes,Yes,1,Yes,Yes,Yes,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Yes,Yes,Not Included,Yes,Balcony,1 Year,Windsor Riverside,830.0,1400.0
Apartment,Bachelor/Studio,1.0,No,Yes,Yes,1,Yes,No,Outdoors only,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor South East Malden,600.0,800.0
House,2,1.0,Yes,Yes,Yes,0,Yes,Yes,No,Laundry (In Unit),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South Walkerville West Fontainbleu Walker,1081.0,1600.0
House,5+,1.0,No,No,No,2,Limited,No,Outdoors only,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor Sandwich Ojibway West Malden,2000.0,1800.0
Townhouse,2,1.0,No,No,Yes,2,Limited,Yes,Outdoors only,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor Sandwich Ojibway West Malden,2200.0,1300.0
House,3,2.0,No,No,No,1,Limited,Yes,Outdoors only,Laundry (In Unit),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor East East Walkerville,1400.0,1750.0
Apartment,2,1.0,No,Yes,Yes,1,Limited,No,Yes,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,900.0,950.0
House,1,1.0,No,Yes,Yes,0,No,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,700.0,742.0
Apartment,1,1.0,No,No,No,0,No,Yes,No,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Month-to-month,Windsor City Centre NW Walkerville,400.0,900.0
Duplex/Triplex,2,1.0,Yes,Yes,Yes,1,Limited,No,No,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor City Centre NW Walkerville,700.0,1250.0
Condo,2 + Den,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor City Centre NW Walkerville,800.0,1700.0
Apartment,2,1.0,No,Yes,Yes,0,Limited,No,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,800.0,950.0
Condo,2,2.0,No,No,Yes,1,Limited,Yes,Outdoors only,Laundry (In Unit),Yes,Yes,No,Yes,Not Included,Yes,Yes,Yes,Yes,Balcony,1 Year,Windsor City Centre NW Walkerville,1150.0,1950.0
Apartment,2,1.0,No,No,No,1,Yes,Yes,Outdoors only,Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Month-to-month,Windsor University South Cameron,850.0,1000.0
Duplex/Triplex,3,1.0,No,No,No,1,No,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,950.0,1650.0
Basement,1 + Den,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor South Walkerville West Fontainbleu Walker,800.0,1200.0
Apartment,1,1.0,No,No,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Yes,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,800.0,1075.0
Duplex/Triplex,4,1.0,No,No,No,0,No,No,No,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,1300.0,1595.0
Condo,1,1.0,No,No,Yes,1,No,Yes,Yes,Laundry (In Building),Not Included,Yes,No,Yes,Yes,Yes,Yes,Not Included,Yes,Balcony,Month-to-month,Windsor City Centre NW Walkerville,650.0,1300.0
House,3,2.0,No,No,No,2,No,Yes,No,Not Included,Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor Sandwich Ojibway West Malden,1600.0,1880.0
Apartment,2,1.0,No,No,No,0,Yes,No,No,Not Included,Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor University South Cameron,600.0,1244.0
House,4,2.0,No,No,No,3,No,Yes,Outdoors only,Laundry (In Unit),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor South East Malden,1800.0,450.0
House,4,2.0,No,No,No,1,Yes,Yes,Yes,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,1800.0,1800.0
House,1,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor East East Walkerville,600.0,925.0
Duplex/Triplex,2,1.0,No,No,No,0,No,Yes,Outdoors only,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor City Centre NW Walkerville,890.0,1100.0
Apartment,1,1.0,Yes,Yes,Yes,0,Limited,Yes,Outdoors only,Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Sandwich Ojibway West Malden,750.0,1125.0
Basement,2,1.0,No,No,No,1,No,Yes,No,Not Included,Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor South East Malden,1000.0,1373.0
House,1,1.0,Yes,Yes,Yes,1,Yes,Yes,Yes,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor Sandwich Ojibway West Malden,759.0,650.0
Townhouse,2,1.5,No,No,No,2,No,Yes,No,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor East East Walkerville,1000.0,1350.0
Apartment,1,1.0,Yes,Yes,Yes,0,No,No,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Yes,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,800.0,1300.0
Duplex/Triplex,2,1.0,Yes,Yes,Yes,1,Limited,Yes,Outdoors only,Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,750.0,1350.0
Basement,1,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor Roseland,900.0,1100.0
House,3,2.0,No,No,No,0,Limited,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,1100.0,1800.0
House,3,1.0,No,No,No,0,Limited,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,1000.0,1800.0
Duplex/Triplex,4,1.0,No,Yes,Yes,1,Limited,Yes,Outdoors only,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,1000.0,1450.0
Apartment,2,1.0,No,No,No,1,No,Yes,No,Laundry (In Unit)Laundry (In Building),Not Included,Not Included,No,Not Included,Not Included,Yes,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South Walkerville West Fontainbleu Walker,870.0,1244.0
House,3 + Den,1.5,No,No,No,3,Limited,Yes,No,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South East Malden,2000.0,1600.0
Duplex/Triplex,2 + Den,1.0,No,Yes,Yes,1,Yes,No,Outdoors only,Laundry (In Unit),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor South Central West Walkerville Remington P,980.0,1275.0
Apartment,1,1.0,No,Yes,Yes,0,Yes,No,No,Laundry (In Building),Not Included,Yes,No,Yes,Not Included,Not Included,Not Included,Not Included,Yes,Balcony,1 Year,Windsor Riverside,578.0,1195.0
Duplex/Triplex,2,1.0,Yes,Yes,Yes,3,No,Yes,No,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor City Centre NW Walkerville,800.0,900.0
House,5+,2.0,Yes,Yes,Yes,1,Limited,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Yes,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,1600.0,500.0
